Date, Open, High, Low, Close
6/16/2020,2912.83,2931.78,2909.13,2931.75
6/15/2020,2908.28,2922.54,2890.03,2890.03
6/12/2020,2876.8,2930.26,2872.62,2919.74
6/11/2020,2939.79,2952.65,2912.19,2920.9
6/10/2020,2951.28,2951.33,2934.84,2943.75
6/9/2020,2939.54,2957.12,2932.94,2956.11
6/8/2020,2941.98,2950.07,2934.21,2937.77
6/5/2020,2923.19,2930.8,2909.12,2930.8
6/4/2020,2931.84,2932.97,2910.75,2919.25
6/3/2020,2930.39,2942.76,2922.66,2923.37
6/2/2020,2916.32,2926.36,2909.13,2921.4
6/1/2020,2871.96,2917.15,2871.96,2915.43
5/29/2020,2835.58,2855.38,2829.63,2852.35
5/28/2020,2838.21,2861.92,2820.15,2846.22
5/27/2020,2847.32,2849,2831.93,2836.8
5/26/2020,2827.9,2848.34,2825.9,2846.55
5/25/2020,2816.24,2821.5,2802.47,2817.97
5/22/2020,2863.05,2863.05,2808.02,2813.77
5/21/2020,2890.72,2891.52,2864.21,2867.92
5/20/2020,2896.47,2896.47,2876.18,2883.74
5/19/2020,2897.69,2900.22,2887.58,2898.58
5/18/2020,2872.52,2889.98,2862.27,2875.42
5/15/2020,2880.71,2884.22,2863.37,2868.46
5/14/2020,2887.06,2887.06,2869.18,2870.34
5/13/2020,2882.95,2900.26,2875.54,2898.05
5/12/2020,2894.62,2897.9,2871.23,2891.56
5/11/2020,2901.57,2914.28,2884.38,2894.8
5/8/2020,2882.71,2903.8,2879.2,2895.34
5/7/2020,2876.47,2882.02,2864.58,2871.52
5/6/2020,2831.63,2879.26,2830.65,2878.14
4/30/2020,2832.38,2865.59,2832.38,2860.08
4/29/2020,2801.38,2831.76,2800.74,2822.44
4/28/2020,2819.99,2821.74,2758.25,2810.02
4/27/2020,2812.24,2832.67,2802.96,2815.49
4/24/2020,2834.94,2834.94,2802.5,2808.53
4/23/2020,2850.51,2853.64,2835.9,2838.5
4/22/2020,2814.07,2843.98,2808.48,2843.98
4/21/2020,2842.24,2842.24,2808.02,2827.01
4/20/2020,2840.41,2852.99,2833.26,2852.55
4/17/2020,2835.56,2854.96,2830.02,2838.49
4/16/2020,2798.43,2823.34,2796.84,2819.93
4/15/2020,2826.66,2829.75,2808.7,2811.17
4/14/2020,2794.8,2827.3,2789.43,2827.28
4/13/2020,2784.6,2792.89,2774.08,2783.05
4/10/2020,2827.19,2833.01,2789.98,2796.63
4/9/2020,2825.84,2832.39,2820.43,2825.9
4/8/2020,2805.92,2823.21,2800.3,2815.37
4/7/2020,2806.97,2823.28,2801.84,2820.76
4/3/2020,2773.58,2780.59,2754.07,2763.99
4/2/2020,2720.23,2780.64,2719.9,2780.64
4/1/2020,2743.54,2773.36,2731.08,2734.52
3/31/2020,2767.31,2771.17,2743.12,2750.3
3/30/2020,2739.72,2759.1,2723.05,2747.21
3/27/2020,2792.98,2805.55,2771.76,2772.2
3/26/2020,2761.9,2788.5,2753.43,2764.91
3/25/2020,2775.3,2788.64,2757.8,2781.59
3/24/2020,2703.02,2723.41,2667.13,2722.44
3/23/2020,2677.59,2703.33,2656.5,2660.17
3/20/2020,2745.62,2751.9,2702.49,2745.62
3/19/2020,2719.41,2736.82,2646.8,2702.13
3/18/2020,2792.32,2815.87,2728.76,2728.76
3/17/2020,2796.28,2826.91,2715.22,2779.64
3/16/2020,2897.3,2898.03,2784.66,2789.25
3/13/2020,2804.23,2910.88,2799.98,2887.43
3/12/2020,2936.02,2944.47,2906.28,2923.49
3/11/2020,3001.76,3010.03,2968.52,2968.52
3/10/2020,2918.93,3000.3,2904.8,2996.76
3/9/2020,2943.29,2989.2,2940.71,2943.29
3/6/2020,3039.94,3052.44,3029.46,3034.51
3/5/2020,3036.15,3074.26,3022.93,3071.68
3/4/2020,2981.81,3012,2974.36,3011.67
3/3/2020,3006.89,3026.84,2976.62,2992.9
3/2/2020,2899.31,2982.51,2899.31,2970.93
2/28/2020,2924.64,2948.13,2878.54,2880.3
2/27/2020,2992.49,3009.46,2980.48,2991.33
2/26/2020,2978.42,3028.78,2974.94,2987.93
2/25/2020,2982.07,3016.95,2943.72,3013.05
2/24/2020,3027.89,3042.18,3007.36,3031.23
2/21/2020,3022.25,3058.9,3020.14,3039.67
2/20/2020,2981.88,3031.37,2968.45,3030.15
2/19/2020,2979.52,2998.27,2971.82,2975.4
2/18/2020,2981.41,2990.6,2960.78,2984.97
2/17/2020,2924.99,2983.64,2924.99,2983.62
2/14/2020,2899.87,2926.94,2899.57,2917.01
2/13/2020,2927.14,2935.41,2901.24,2906.07
2/12/2020,2895.56,2926.9,2892.42,2926.9
2/11/2020,2894.54,2913.82,2882.24,2901.67
2/10/2020,2860.5,2891.85,2851.05,2890.49
2/7/2020,2858.93,2875.96,2838.77,2875.96
2/6/2020,2826.89,2876.59,2807.61,2866.51
2/5/2020,2792.37,2842.74,2778.86,2818.09
2/4/2020,2685.27,2786.16,2685.27,2783.29
2/3/2020,2716.7,2766.58,2716.7,2746.61
1/23/2020,3037.95,3045.04,2955.35,2976.53
1/22/2020,3038.49,3069.25,3006.27,3060.75
1/21/2020,3085.79,3085.79,3051.23,3052.14
1/20/2020,3082.11,3096.31,3070.48,3095.79
1/17/2020,3081.46,3091.95,3067.25,3075.5
1/16/2020,3095.73,3096.37,3070.88,3074.08
1/15/2020,3103.17,3107.94,3082.04,3090.04
1/14/2020,3120.67,3127.17,3105.61,3106.82
1/13/2020,3091.49,3115.57,3075.38,3115.57
1/10/2020,3102.29,3105.22,3081.4,3092.29
1/9/2020,3082.64,3097.33,3080.13,3094.88
1/8/2020,3094.24,3094.24,3059.13,3066.89
1/7/2020,3085.49,3105.45,3084.33,3104.8
1/6/2020,3070.91,3107.2,3065.31,3083.41
1/3/2020,3089.02,3093.82,3074.52,3083.79
1/2/2020,3066.34,3098.1,3066.34,3085.2
