Date, Open, High, Low, Close
1/23/2020,610.17,610.35,605.41,605.62
1/22/2020,609.9,613.18,609.09,611.56
1/21/2020,610.45,611.89,607.32,611.89
1/20/2020,615.07,615.6,613.39,614.23
1/17/2020,613.95,616.46,613.45,615.57
1/16/2020,612.41,614.41,611.36,612.06
1/15/2020,611.99,612.69,609.62,611.56
1/14/2020,609.52,611.88,605.07,611.15
1/13/2020,610.48,611.36,606.49,608.9
1/10/2020,614.15,614.17,610.42,610.43
1/9/2020,614.02,615.74,612.5,612.55
1/8/2020,607.53,611.42,606.56,610.48
1/7/2020,609.83,612.19,607.89,609.71
1/6/2020,605.95,607.84,601.82,607.24
1/3/2020,609.9,611.58,607.11,611.06
1/2/2020,608.01,613.95,607.75,612.87
