Date, Open, High, Low, Close
11/9/2020,100953.95,105146.56,100953.95,103515.16
11/6/2020,100750.59,101104.29,99837.04,100925.11
11/5/2020,97872.82,100921.63,97872.27,100751.4
11/4/2020,95991.57,98296.35,95987.42,97866.81
11/3/2020,93967.64,96350.23,93967.64,95979.71
10/30/2020,96578.75,96578.75,93559.19,93952.4
10/29/2020,95368.43,96688.25,93386.55,96582.16
10/28/2020,99597.75,99597.75,95368.76,95368.76
10/27/2020,101017.38,101660.37,99413.93,99605.54
10/26/2020,101259.86,101783.79,99761.84,101016.96
10/23/2020,101917.73,102217.62,101188.38,101259.75
10/22/2020,100552.99,102020.44,100456.83,101917.73
10/21/2020,100541.25,101585.92,100148.97,100552.44
10/20/2020,98663.89,100721.83,98663.89,100539.83
10/19/2020,98310.35,99917.22,98309.8,98657.65
10/16/2020,99054.06,99171.96,98309.12,98309.12
10/15/2020,99328.02,99485.5,97778.26,99054.06
10/14/2020,98501.58,99570.8,98501.44,99334.43
10/13/2020,97483.49,98998.47,97336.3,98502.82
10/9/2020,97924.18,98641.91,97161.37,97483.31
10/8/2020,95529.57,97937.72,95529.57,97919.73
10/7/2020,95615.82,96379.57,94880.65,95526.26
10/6/2020,96091.15,97404.54,95211.05,95615.03
10/5/2020,94019.37,96414.17,93984.23,96089.19
10/2/2020,95474.63,95995.7,93896.61,94015.68
10/1/2020,94604.15,95486.33,93599.05,95478.52
9/30/2020,93585.84,95340.12,93584.12,94603.38
9/29/2020,94664.72,95504.78,93408.17,93580.35
9/28/2020,97005.38,98313.73,94370.6,94666.37
9/25/2020,97011.44,97011.8,95631.74,96999.38
9/24/2020,95735.09,97954.63,95652.56,97012.07
9/23/2020,97294.37,97388.94,95728.13,95734.82
9/22/2020,96994.52,97684.16,96390.28,97293.54
9/21/2020,98282.75,98282.75,95820.34,96990.72
9/18/2020,100097.73,100101.91,98044.81,98289.71
9/17/2020,99673.77,100250.88,98561.51,100097.83
9/16/2020,100298.86,100663.36,99663.02,99675.68
9/15/2020,100277,100949.43,99646.81,100297.91
9/14/2020,98366.62,100519.8,98366.62,100274.52
9/11/2020,98839.08,99434.74,97757.9,98363.22
9/10/2020,101291.31,101536.48,98686.55,98834.59
9/9/2020,100050.43,101578.01,100050.43,101292.05
9/8/2020,101239.34,101239.34,99372.98,100050.43
9/4/2020,100733.12,101581.77,98960.5,101241.73
9/3/2020,101910.94,103225.58,99750.8,100721.36
9/2/2020,102168.42,102823.88,100871.79,101911.13
9/1/2020,99382.02,102237.93,99382.02,102167.65
8/31/2020,102141.53,102141.62,99369.15,99369.15
8/28/2020,100631.21,102347.05,100631.21,102142.93
8/27/2020,100624.98,101547.82,99856.91,100623.64
8/26/2020,102118.76,102521.38,99359.36,100627.33
8/25/2020,102292.87,102708.36,101623.31,102117.64
8/24/2020,101525.44,102514.87,101525.2,102297.95
8/21/2020,101459.55,101565.8,100412.45,101521.29
8/20/2020,100852.94,101749.1,99131.4,101467.87
8/19/2020,102072.16,102333.79,100800.41,100853.72
8/18/2020,99597.01,102247.3,99597.01,102065.35
8/17/2020,101348.15,101688.98,98513.34,99595.41
8/14/2020,100469.44,101717.34,100444.74,101353.45
8/13/2020,102118.28,103236.93,100187.06,100460.6
8/12/2020,102175.95,103116.11,100697.78,102117.79
8/11/2020,103448.75,104408.92,102174.26,102174.4
8/10/2020,102776.02,103722.49,101282.05,103444.48
8/7/2020,104116.04,104126.3,101956.5,102775.55
8/6/2020,102794.76,104523.28,102794.76,104125.64
8/5/2020,101219.98,103762.66,101219.98,102801.76
8/4/2020,102825.55,103011.5,100004.5,101215.87
8/3/2020,102912.87,103863.33,102304.26,102829.96
7/31/2020,105009.99,105462.13,102642.04,102912.24
7/30/2020,105605.17,105606.79,103919.94,105008.7
7/29/2020,104111.75,105703.62,104111.75,105605.17
7/28/2020,104477.08,104662.83,103591.8,104109.07
7/27/2020,102380.85,104584.52,102380.55,104477.08
7/24/2020,102291.82,102693.74,100858.76,102381.58
7/23/2020,104291.24,104949.4,102118.54,102293.31
7/22/2020,104311.59,104979.95,103277.01,104289.57
7/21/2020,104426.49,105449.23,103732.33,104309.74
7/20/2020,102887.6,104438.58,102744.25,104426.37
7/17/2020,100554.09,103016.6,100554.09,102888.25
7/16/2020,101791.01,101792.33,100160.18,100553.27
7/15/2020,100444.28,102113.51,100444.28,101790.54
7/14/2020,98698.88,100632.06,98288.81,100440.23
7/13/2020,100027.4,100857.68,98697.06,98697.06
7/10/2020,99160.17,100100.98,98738.66,100031.83
7/9/2020,99770.32,100191.24,98860.83,99160.33
7/8/2020,97764.95,99972.78,97764.95,99769.88
7/7/2020,98937.4,98938,97272.02,97761.04
7/6/2020,96775.74,99256.85,96767.64,98937.16
7/3/2020,96236.97,96764.87,95803.32,96764.85
7/2/2020,96205.58,97864.16,96051.85,96234.96
7/1/2020,95061.62,96851.75,95061.62,96203.2
6/30/2020,95727.6,96257.3,94806.47,95055.82
6/29/2020,93836.94,95735.35,93825.27,95735.35
6/26/2020,95979.03,95979.03,93513.7,93834.49
6/25/2020,94382.05,96259.7,94151.83,95983.09
6/24/2020,95973.81,95973.81,93259.07,94377.36
6/23/2020,95343.52,97485.59,95343.52,95975.16
6/22/2020,96572.24,96870.44,94868.81,95335.96
6/19/2020,96137.89,97540.33,95874.3,96572.1
6/18/2020,95547.2,97109.54,94697.53,96125.24
6/17/2020,93531.17,96611.4,93531.17,95547.29
6/16/2020,92386.66,95215.56,92386.66,93531.17
6/15/2020,92780.35,93111.62,90147.92,92375.52
6/12/2020,94677.14,94703.26,90810.98,92795.27
6/10/2020,96747.32,97645.85,94664.81,94685.98
6/9/2020,97644.34,97644.34,95385.81,96746.55
6/8/2020,94640.43,97693.47,94635.19,97644.67
6/5/2020,93839.16,97355.75,93838.6,94637.06
6/4/2020,92992.63,94132.3,92220.8,93828.61
6/3/2020,91048.1,93710.05,91048.1,93002.14
6/2/2020,88622.49,91046.49,88622.49,91046.38
6/1/2020,87395.15,89019.37,86836.57,88620.1
5/29/2020,86951.32,87410.03,85384.29,87402.59
5/28/2020,87946.1,88090.67,86766.92,86949.09
5/27/2020,85467.5,87946.25,85467.5,87946.25
5/26/2020,85667.5,87332.53,85395.71,85468.91
5/25/2020,82197.76,85875.6,82193.33,85663.48
